dna_library_id	ploidy	depth1	depth2	depth3	depth4	numOverlaps	meanOverlapSize	meanFragSize	numReads	sampleSize	nr_bins
VZA02704D_I22	1	0.004996522024983564	7.82380013149244e-7	0	0	0.35	11.9	173.8109965635739	582	437.54423772711993	1521
VZA02704D_I22	2	0.004986306224274961	6.1450655306104795e-6	0	0	164.1	90.8379585148811	179.07974379503602	174860	67766.17914915952	242711
VZA02704D_I22	3	0.00497792555331992	1.1459758551307847e-5	3.051643192488263e-8	0	16.1	105.18648073344784	179.81565113500596	16740	4145.912746161774	14910
VZA02704D_I23	2	0.004984339787043238	6.817083534032746e-6	7.832172213802637e-11	0	160.95	108.35423545736244	199.30194146510237	254344	64062.84808939326	255357
VZA02704D_I23	3	0.004977164179104478	9.390547263681591e-6	0	0	2.65	94.92416666666666	199.899035225488	4457	703.8553229698636	2814
VZA02704D_I24	2	0.004983607115018021	6.303397365151152e-6	0	0	183.45	89.0309533791143	179.65769254243494	147461	72121.04205857786	259142
VZA02704D_J01	2	0.004986270339172217	7.3906139248189785e-6	0	0	206.7	91.19955267062349	160.68098477355457	148623	79460.86475629677	255357
VZA02704D_J01	3	0.004963955223880597	9.818763326226012e-6	0	0	3.7	74.58654761904762	164.6010101010101	2574	854.7942683562947	2814
VZA02704D_J02	2	0.004985786653649351	7.201495705057459e-6	0	0	204.5	91.20213350149879	172.24064335054567	146794	75226.72783815372	259142
VZA02704D_J03	2	0.004983220167194729	6.778493764188685e-6	0	0	171.4	95.95492646812748	178.88019484417612	116606	67841.77538811028	242711
VZA02704D_J03	3	0.0049822042253521125	9.059356136820925e-6	0	0	14.05	96.89874876950535	180.46335504885994	11052	4131.032584416698	14910
VZA02704D_J04	2	0.004987261732949503	6.762778708198594e-6	3.5887660047387144e-9	0	207.35	84.56335222628984	160.49433186510956	286514	80732.44612083893	259142
VZA02704D_J05	2	0.0049871347593628485	7.130602360324715e-6	0	0	173.4	96.44727018737976	174.0889990992653	92147	67363.24558516858	234544
VZA02704D_J05	3	0.0049831849893833685	8.965420115266282e-6	0	0	20.7	100.35539890371354	174.2992784992785	13860	6619.935606932397	23077
VZA02704D_J06	2	0.0049863670111367515	7.134138811925508e-6	0	0	195.75	94.40057737747884	174.7985635843581	239485	74125.89516930944	259142
VZA02704D_J07	2	0.00498330733728998	6.965408926380131e-6	0	0	175.25	103.0457792943341	191.67057007106104	360113	67600.88413780066	259142
VZA02704D_J08	1	0.004948113083497699	0	0	0	0	0	193.21451104100947	951	393.6039772077911	1521
VZA02704D_J08	2	0.004986727862091788	7.115972896946452e-6	0	0	165.75	101.22911675892652	186.87176308589727	276691	63062.764568572515	235693
VZA02704D_J08	3	0.004989706311565123	8.448330901130974e-6	1.3225100328347317e-8	0	19.6	94.71454900499135	189.42360846963356	39435	5788.085280699124	21928
VZA02704D_J09	3	0.00497334942991281	1.1067739771965124e-5	0	0	16.65	98.95098461501519	175.58145161290324	6200	4245.892679162782	14910
VZA02704D_J10	2	0.004987436004136607	6.731606725694344e-6	0	0	180.5	90.4457062537065	180.26969556380345	90528	67318.8577927388	242711
VZA02704D_J10	3	0.004990738430583501	7.142521797451375e-6	0	0	11.3	92.6109102009102	183.25949964597592	8474	4068.001939545675	14910
VZA02704D_J11	3	0.004983471830985915	7.0214621059691485e-6	0	0	11.5	91.37535346597846	167.9020572450805	6708	4440.088538711714	14910
VZA02704D_J12	2	0.004985227925392751	6.862091128955836e-6	0	0	176.95	94.12963366597339	173.73602780570675	115372	69850.50915041918	242711
VZA02704D_J12	3	0.004973004024144869	1.0728370221327968e-5	0	0	15.2	104.44392750776144	175.61067431319952	10811	4245.186136409964	14910
VZA02704D_J13	1	0.0049997567389875085	0	0	0	0	0	181.83426966292134	712	418.23799298657565	1521
VZA02704D_J13	2	0.004984894668968444	6.805233384560238e-6	0	0	172.75	95.58546468367112	181.2580972508394	226651	66951.76758479296	242711
VZA02704D_J13	3	0.004965150234741784	8.272635814889336e-6	0	0	12.85	94.77773467545526	181.6039667306462	21882	4105.086543102446	14910
VZA02704D_J14	1	0.0049741875712656786	0	0	0	0	0	177.42802303262957	1042	494.28494158372996	1754
VZA02704D_J14	2	0.004985395558107614	6.7589406161385345e-6	0	0	180.95	94.99459670031246	181.28669625672651	305508	70126.76750420008	254261
VZA02704D_J14	3	0.004988576910777103	8.025263831148065e-6	0	0	2.45	94.89583333333333	183.1462676529926	5948	853.6892506935303	3127
VZA02704D_J15	1	0.004981502301117686	0	0	0	0	0	186.32155074116307	877	408.1653447896012	1521
VZA02704D_J15	2	0.004987560905768589	6.871464416528299e-6	0	0	166.65	100.22820080666305	184.9603161056252	275351	65611.64175925044	242711
VZA02704D_J15	3	0.004982321931589537	7.979208584842387e-6	0	0	12.2	97.03263181263182	184.34041811846689	25830	4044.148362085749	14910
VZA02704D_J16	1	0.004985667324128863	0	0	0	0	0	195.35075493612078	861	389.2997496982705	1521
VZA02704D_J16	2	0.0049828174248385945	6.895175743991826e-6	0	0	164.7	101.65844829868591	188.89359486071174	268831	64245.42880317691	242711
VZA02704D_J16	3	0.004991561703554661	9.744131455399062e-6	0	0	14.45	100.37441562565401	188.5908982322026	25116	3953.000950672089	14910
VZA02704D_J17	1	0.005005657462195924	4.339250493096647e-7	0	0	0.05	6.6	201.62242424242424	1650	377.19018747914646	1521
VZA02704D_J17	2	0.004981768584860184	6.767204617837675e-6	6.0977870801076176e-9	0	154.35	106.39368717338543	200.5650754620173	516485	60506.795472964644	242711
VZA02704D_J17	3	0.004987127766599597	9.05700871898055e-6	0	0	12.6	105.87589411405588	199.8472701119032	47273	3730.348678681285	14910
VZA02704D_J18	2	0.004984090743547269	6.535575684238145e-6	4.36643600919497e-9	0	154.85	107.9820500137175	205.77614604322477	521599	62047.27926684962	255357
VZA02704D_J18	3	0.004990700071073205	8.665600568585644e-6	0	0	2.15	113.05916666666667	210.01243359330846	8847	669.960333265159	2814
VZA02704D_J19	1	0.004981992110453649	0	0	0	0	0	175.08463251670378	898	434.3613651686108	1521
VZA02704D_J19	2	0.004983957422613726	6.984685490150838e-6	0	0	183.15	92.55983807994696	174.3389164084353	265266	69608.9562216232	242711
VZA02704D_J19	3	0.004976679409792086	8.647216633132127e-6	0	0	14.15	91.880841500261	173.7332440765985	24648	4291.061298960785	14910
VZA02704D_J20	2	0.004985907631276996	7.380862870412795e-6	0	0	171.8	109.5824297589066	202.64306943177613	424287	63006.595961075065	255357
VZA02704D_J20	3	0.004979577114427861	6.8052594171997155e-6	0	0	1.7	86.04666666666667	200.96943170765596	7197	700.1064729320226	2814
VZA02704D_J21	1	0.004959592373438527	0	0	0	0	0	202.34111543450064	771	375.85045351110546	1521
VZA02704D_J21	2	0.004987052379166993	6.81817058147344e-6	0	0	168.75	98.07885171762251	189.66020227571155	227709	63985.74848274384	242711
VZA02704D_J21	3	0.004980274312541918	1.033534540576794e-5	0	0	15.95	97.57848135932694	188.32141191830644	21446	3958.6576608898667	14910
VZA02704D_J22	1	0.00498086127547666	0	0	0	0	0	173.75681818181818	880	437.6806665533073	1521
VZA02704D_J22	2	0.004985161570756991	6.891405828330813e-6	1.545047402054295e-9	0	176.5	94.79717701796127	175.2960282998072	285797	69228.89307705636	242711
VZA02704D_J22	3	0.0049874651240778	1.089570757880617e-5	0	0	16.15	99.16500641386477	175.98436241119168	27306	4236.1718381439	14910
VZA02704D_J23	1	0.004982317554240631	0	0	0	0	0	183.3880266075388	451	414.69446728248784	1521
VZA02704D_J23	2	0.00498272146709461	7.112862622625262e-6	0	0	171.05	100.9143964994977	184.93413626697202	146712	65620.92994276107	242711
VZA02704D_J23	3	0.004986865861837693	7.350435949027498e-6	0	0	12.05	91.40791461462514	186.1606210098665	13784	4004.6063230552318	14910
VZA02704D_J24	2	0.004987759413757708	7.16194210124179e-6	0	0	183.1	101.43385704900938	190.35334755164382	162701	68068.6742138048	259142
VZA02704D_K01	1	0.004998679581649632	3.0663180413596386e-6	0	0	4.75	54.55916666666667	146.94699318040918	3226	2862.9371101421575	8414
VZA02704D_K01	2	0.004988203864482016	6.192554997062471e-6	0	0	197.75	76.80335618043975	152.15132867132868	153725	80546.12540698347	245104
VZA02704D_K01	3	0.004983679765291607	1.0755689900426742e-5	0	0	8.35	72.41292027417028	149.24028137726768	5402	1884.2097951366666	5624
VZA02704D_K02	2	0.004988749643052843	6.086373494068889e-6	0	0	220.85	71.43016422961905	151.35476907043272	94033	85607.47758116847	259142
VZA02704D_K03	2	0.00498475786017115	7.450898393562714e-6	0	0	206.75	87.465168200052	162.25385062294237	77455	74793.6024532416	242711
VZA02704D_K03	3	0.004974460764587525	9.151240778001342e-6	0	0	17.2	80.0952994204368	160.9723621511232	7345	4631.229796454833	14910
VZA02704D_K04	1	0.004964474030243261	0	0	0	0	0	169.41699867197875	753	448.8923814973623	1521
VZA02704D_K04	2	0.004984487868287799	6.77008870632151e-6	9.064278092051865e-10	0	182.5	90.18412369651502	171.68155357505395	241353	70686.39435799785	242711
VZA02704D_K04	3	0.004973506706908115	1.018745808182428e-5	0	0	16.1	98.39155192836097	170.88660417296643	23149	4362.542070561755	14910
VZA02704D_K05	2	0.004987263712810501	6.571439084947573e-6	0	0	189.75	89.40365503486339	172.77745250473737	82324	74712.00560528037	258171
VZA02704D_K06	2	0.0049882138750183295	6.8849318134459095e-6	5.209499039136844e-9	0	217.85	82.01442157790069	157.04851943014842	187698	82503.80230908844	259142
VZA02704D_K07	2	0.004987011213929042	6.992170315888586e-6	2.720516164882574e-9	0	180.85	100.32301554022148	185.35097298385665	253293	69905.75658390805	259142
VZA02704D_K08	2	0.004983336163184663	6.69659877596067e-6	0	0	200	86.84473992686608	169.93075939161378	164961	76249.29145487855	259142
VZA02704D_K09	2	0.004986975044394362	6.89577316232062e-6	0	0	189.05	88.52855851860245	170.2953780066937	95911	71261.76965016041	242711
VZA02704D_K09	3	0.004968230382293762	1.2194500335345406e-5	0	0	16.55	110.77710416793015	170.05103844454266	9052	4383.97793285528	14910
VZA02704D_K10	2	0.004987074846995084	6.864827006043019e-6	0	0	193.65	91.90226755605308	168.33525539852212	111512	76971.99240482903	259142
VZA02704D_K11	3	0.004973957746478873	1.4845405767940979e-5	0	0	22.4	99.08177581051845	158.70729886130297	5357	4697.326495686283	14910
VZA02704D_K12	2	0.004986888443401687	7.191327534710699e-6	0	0	189.85	98.23651975987721	180.56074295407282	140897	71760.33831061356	259142
VZA02704D_K13	2	0.004984189509334146	7.240195129186563e-6	0	0	214.6	81.85384334111373	157.80263554541148	116105	76903.34168409821	242711
VZA02704D_K13	3	0.004982956740442656	9.350435949027498e-6	0	0	16.15	86.56705169396868	156.88568055933897	11013	4751.867712477616	14910
VZA02704D_K14	2	0.00498836419800727	6.833840133980598e-6	8.296609580847565e-10	0	196	90.51931590170263	174.8038717066802	293359	74123.64425052285	259142
VZA02704D_K15	1	0.00501922090729783	0	0	0	0	0	194.5476439790576	955	390.9068156496746	1521
VZA02704D_K15	2	0.004988521513240026	6.6371116265847034e-6	9.27028441232577e-10	0	165.4	97.44550076270423	185.8041322449784	304435	65313.671194349765	242711
VZA02704D_K15	3	0.004981331656606304	9.218645204560698e-6	0	0	14.75	93.77858367874815	185.17683703321288	29055	4025.8814868205623	14910
VZA02704D_K16	1	0.005005272846811308	0	0	0	0	0	154.6123595505618	712	491.8752952290978	1521
VZA02704D_K16	2	0.004981849771951003	6.916847608884641e-6	1.812855618410373e-9	0	210.8	79.6218468179104	151.40481021612464	214876	80153.00162971679	242711
VZA02704D_K16	3	0.004976171026156942	1.2340710932260228e-5	3.5546613011401745e-8	0	19.3	96.26383904352255	151.90671807800683	20229	4907.6170523095125	14910
VZA02704D_K17	1	0.005008057199211045	0	0	0	0	0	188.77777777777777	1413	402.85462036492055	1521
VZA02704D_K17	2	0.004984578428666192	7.550770257631504e-6	3.44030554857423e-9	0	173.9	105.43441900607496	191.77226517790652	400154	63281.04842867601	242711
VZA02704D_K17	3	0.004989523474178404	7.56841046277666e-6	0	0	11.3	98.87000754147813	191.84251308900522	38200	3885.9999694339162	14910
VZA02704D_K18	1	0.00498749506903353	9.92767915844839e-7	0	0	0.2	15.1	203.6469298245614	1368	373.44044452580687	1521
VZA02704D_K18	2	0.004985886177387922	7.2891834321476985e-6	0	0	168	105.47220952240949	196.46188551358966	430217	61770.50560354395	242711
VZA02704D_K18	3	0.004989525150905432	8.9037558685446e-6	0	0	13.5	97.28565590111643	196.70775123376464	40729	3789.886241513984	14910
VZA02704D_K19	1	0.005002504930966469	0	0	0	0	0	170.10484927916121	763	447.0772016334078	1521
VZA02704D_K19	2	0.0049861046264899405	6.975683013954868e-6	0	0	189.9	89.11935934367631	168.21272885789014	238576	72144.06473515082	242711
VZA02704D_K19	3	0.004974616364855801	9.681757209926223e-6	0	0	15	95.59638625263625	167.53848868498832	22669	4449.723796910422	14910
VZA02704D_K20	1	0.004976462853385931	4.2077580539119006e-7	0	0	0.1	6.4	186.13716475095785	1305	408.5696701233795	1521
VZA02704D_K20	2	0.004987017831907083	7.327583010246754e-6	0	0	175.85	100.93398917278017	186.45116777185945	389374	65087.01524920985	242711
VZA02704D_K20	3	0.004982118376928236	8.2189805499664655e-06	0	0	13	94.27428280461369	185.77633991157123	37092	4012.889910280582	14910
VZA02704D_K21	1	0.005007044707429323	4.7863247863247865e-6	0	0	1.3	50.4	138.61200585651537	683	548.6537730268717	1521
VZA02704D_K21	2	0.004979521694525588	1.0915904099937786e-5	2.3587723671362235e-8	0	356.85	74.42388186630548	140.8706762723192	190027	86146.74338994858	242711
VZA02704D_K21	3	0.004979897713598074	1.1026403341119841e-5	9.910101224605366e-9	0	19.95	78.60513418265563	141.87694768647432	16879	4978.610066808895	14127
VZA02704D_K22	2	0.0049869301762178065	7.074133434413768e-6	0	0	225.4	76.2161063334722	143.6268275352229	139327	84493.61590907443	242711
VZA02704D_K22	3	0.004979710261569416	8.666666666666666e-6	0	0	17.35	75.74470664188341	144.06003752345217	13325	5174.925765784538	14910
VZA02704D_K23	1	0.004961564760026299	0	0	0	0	0	195.9897645854657	977	388.030467615755	1521
VZA02704D_K23	2	0.004986553967475722	7.2733415461186355e-6	0	0	173.2	101.86009181317594	191.88143455997908	290793	63245.04519068842	242711
VZA02704D_K23	3	0.004957602951039571	1.0077800134138162e-5	2.1797451374916163e-8	0	14.2	105.51712319543202	191.59234242502112	27241	3891.074092858113	14910
VZA02704D_K24	2	0.004984765051593335	6.937605637063849e-6	0	0	172.75	104.19893291115001	190.12408413848632	198720	68150.75564315173	259142
VZA02704D_L02	2	0.004985583512902176	7.322123842759496e-6	0	0	207.5	85.65153356453284	152.51918152503794	84352	79567.36902635291	242711
VZA02704D_L02	3	0.004988255197853789	7.984238765928907e-6	0	0	13.4	89.0699304533186	152.6248447204969	8050	4884.525853999984	14910
VZA02704D_L03	2	0.004987850599285334	6.313719891024998e-6	0	0	186.4	87.78197530697241	165.97268420273406	81052	78067.66554533169	259142
VZA02704D_L04	2	0.004984322074401242	7.2796247388869895e-6	5.108956742792869e-9	0	200.25	88.30155600764922	163.06065483471755	139791	74423.53283997849	242711
VZA02704D_L04	3	0.004984901408450704	1.0453722334004024e-5	0	0	16	97.71737613994193	162.31671890528247	13081	4592.872533574471	14910
VZA02704D_L05	2	0.004979398785821529	1.0404644559044324e-5	1.193370977217834e-8	0	396.85	64.33783206074867	117.6926382993901	112148	104128.85782052783	245104
VZA02704D_L05	3	0.004964316322901849	8.860241820768137e-6	0	0	10.65	47.489271978021975	117.13708897485493	4136	2400.6060118188816	5624
VZA02704D_L06	1	0.004996163708086785	0	0	0	0	0	163.10575139146567	539	466.2619150533476	1521
VZA02704D_L06	2	0.004984866755112047	7.152003823477304e-6	0	0	207.55	83.74518276818567	161.73225906603275	164267	75034.81414332589	242711
VZA02704D_L06	3	0.004983036217303823	1.0536887994634474e-5	0	0	18.45	85.33162177196654	162.52976151584448	15305	4586.852235843118	14910
VZA02704D_L07	2	0.004984997095310884	6.7366950818051095e-6	0	0	196.5	83.22102145148101	159.9905944231736	129285	75851.6464280493	242711
VZA02704D_L07	3	0.004983045271629779	9.82897384305835e-6	0	0	17.15	85.3790295370111	160.96419968435916	12039	4631.464645317899	14910
VZA02704D_L08	1	0.00499508875739645	0	0	0	0	0	178.31308411214954	428	426.4970256033963	1521
VZA02704D_L08	2	0.004986236161525436	7.250557247096341e-6	0	0	197.75	88.9751432906165	171.8999874705907	143662	70596.57291758788	242711
VZA02704D_L08	3	0.004989767270288397	8.2018779342723e-6	4.158283031522468e-8	0	14	87.33650380579174	171.86728441189658	13382	4337.649265542225	14910
VZA02704D_L09	3	0.004990586854460094	7.295774647887324e-6	0	0	13.85	77.84557737197443	162.46288209606988	6412	4588.740458015267	14910
VZA02704D_L10	2	0.004985960303617322	6.858286190582769e-6	0	0	199.4	89.09847649745718	164.2735422152242	151154	78875.14827569833	259142
VZA02704D_L11	3	0.004975609993293092	1.255835010060362e-5	0	0	24.9	75.33744367460307	121.9	8950	6115.668580803937	14910
VZA02704D_L13	2	0.004985918704802772	7.039383812735874e-6	0	0	184.35	98.86039637753662	174.55568558464012	132449	74229.03445741528	259142
VZA02704D_L15	1	0.005019602235371466	0	0	0	0	0	163.1826484018265	657	466.04219716260457	1521
VZA02704D_L15	2	0.004984970829505049	6.936603614998908e-6	0	0	188.6	89.2040964144543	163.0845909451946	198922	74412.60961360973	242711
VZA02704D_L15	3	0.004981551643192488	9.227699530516432e-6	3.5881958417169685e-8	0	17.25	80.51380195140257	161.38759276066415	18731	4619.314206548502	14910
VZA02704D_L16	1	0.004985200525969757	0	0	0	0	0	169.6219512195122	492	448.3499892156158	1521
VZA02704D_L16	2	0.004986918351455023	7.007655194861379e-6	0	0	189.15	89.92143356492163	173.26155591611666	163942	70041.79280183389	242711
VZA02704D_L16	3	0.004980636820925553	8.695171026156942e-6	3.185781354795439e-8	0	15.05	85.7115023186308	174.33477860990672	15222	4276.25517951377	14910
VZA02704D_L17	1	0.0050163247863247865	0	0	0	0	0	174.72136222910217	969	435.2644635421281	1521
VZA02704D_L17	2	0.00498583830151909	6.904157619555768e-6	2.2866701550403568e-9	0	179.85	93.21368872414789	172.9529800985692	293195	70166.7585784513	242711
VZA02704D_L17	3	0.004971621395036888	8.913145539906103e-6	2.313883299798793e-8	0	13.4	98.634115880035	172.95911836617287	27812	4310.267114230411	14910
VZA02704D_L18	1	0.004993931623931624	0	0	0	0	0	167.8475935828877	1122	453.089605734767	1521
VZA02704D_L18	2	0.004988886199420433	6.616212615563466e-6	1.4849825832757019e-10	0	172.2	90.6118136493049	173.19049157130553	325080	68044.4399290134	235693
VZA02704D_L18	3	0.004987738279824881	8.083728566216709e-6	0	0	20	89.23177321752695	172.50113974339493	46063	6355.900034231404	21928
VZA02704D_L19	1	0.005003149243918475	0	0	0	0	0	152.55447154471545	615	498.5104614105584	1521
VZA02704D_L19	2	0.004983814413026192	6.9518068814351225e-6	8.961274931914911e-9	0	216.55	78.04671093631836	148.04888272802884	180350	81969.8857322243	242711
VZA02704D_L19	3	0.0049791130114017436	1.0029510395707579e-5	0	0	18.9	78.77552787406893	146.85017629833263	16733	5076.602689842767	14910
VZA02704D_L20	1	0.0049921663379355686	0	0	0	0	0	171.14463601532566	1044	444.3609906254373	1521
VZA02704D_L20	2	0.004988936389368426	7.140323265117774e-6	1.7304530903008105e-9	0	191.2	90.47262207489396	170.2636926689066	321139	71275.03115769192	242711
VZA02704D_L20	3	0.004969163648558015	8.642186452045607e-6	0	0	14.9	86.89317151882756	169.78753097691404	30668	4390.78179481487	14910
VZA02704D_L21	2	0.004984875675185714	7.421357087235437e-6	0	0	201.25	89.5540109938038	160.11911041133635	101620	75790.76581692531	242711
VZA02704D_L21	3	0.004982782360831657	7.661636485580148e-6	0	0	11.85	96.78832493894994	158.97389224048263	9614	4689.44925165617	14910
VZA02704D_L22	1	0.004991436554898094	0	0	0	0	0	163.59114139693355	587	464.87847294539097	1521
VZA02704D_L22	2	0.004984661202005677	6.7914103604698595e-6	0	0	199.05	82.78121406435773	156.18291726680718	179819	77700.87927906256	242711
VZA02704D_L22	3	0.004972538900067069	7.415828303152247e-6	0	0	14.7	74.26728642186846	155.62911489311583	16981	4790.234786800659	14910
VZA02704D_L23	1	0.004997804076265615	0	0	0	0	0	164.37990580847725	637	462.64778913188803	1521
VZA02704D_L23	2	0.004985656212532601	7.273650555599046e-6	5.067755478738088e-9	0	194.75	90.67721678041512	169.2005530781886	184784	71722.87430048818	242711
VZA02704D_L23	3	0.004970981891348088	1.0114688128772636e-5	2.78336686787391e-8	0	17.1	88.64538003027991	166.9395493574598	17353	4465.68834568791	14910
VZA02704D_L24	2	0.004987340994512661	6.985918917041622e-6	9.029798334503863e-9	0	199.05	91.07406668251505	173.12284700805733	164074	74843.38563007205	259142
VZA02704D_M01	2	0.004984951011414591	6.995508254161811e-6	0	0	202.8	89.34849134125784	163.79266405608539	253328	79106.71747522996	259142
VZA02704D_M02	2	0.00498533591621582	6.866987983422216e-6	0	0	220.65	80.65231978319308	161.23349607496496	109171	80362.33360576416	259142
VZA02704D_M03	2	0.004984497507411193	6.647007914410022e-6	0	0	197.1	86.0598755564849	172.94663707687207	108596	73825.37305032933	255357
VZA02704D_M03	3	0.0049936105188344	9.70859985785359e-6	0	0	2.7	98.45	172.3066448801743	1836	816.5674637669706	2814
VZA02704D_M04	2	0.004987793584212517	6.828379807209947e-6	0	0	210.25	84.18396700451595	162.19276581447977	315502	79887.04018291828	259142
VZA02704D_M05	2	0.00498445241460008	6.5926966639336495e-6	8.899473035832739e-9	0	172.15	93.11012124526152	171.92048206732719	86295	70588.15711816988	242711
VZA02704D_M05	3	0.00497386686787391	6.221998658618377e-6	0	0	11.85	78.92742181429682	172.35395189003435	8148	4325.401256106072	14910
VZA02704D_M06	1	0.004954404996712689	0	0	0	0	0	171.45871559633028	763	443.547006260367	1521
VZA02704D_M06	2	0.004987121432485549	6.827420265253738e-6	5.706375071587196e-9	0	178.6	92.72782526070972	170.7430083653808	252230	71074.94541756333	242711
VZA02704D_M06	3	0.0049844664654594235	8.834339369550637e-6	0	0	13.55	96.39783391574026	172.2357978279031	23940	4328.368489022815	14910
VZA02704D_M07	2	0.004985119741300136	6.78720547035988e-6	0	0	181.75	96.7542013551762	185.0290207535295	386103	70027.39325556766	259142
VZA02704D_M08	2	0.004987445435321175	7.158276157473509e-6	0	0	210.1	88.32994590756195	165.82730018806356	222797	78136.10898389737	259142
VZA02704D_M09	2	0.004988276221514476	6.553164051073087e-6	0	0	181.55	87.62954412182197	163.16185720124	100323	74377.37108515686	242711
VZA02704D_M09	3	0.004976112340710932	8.824949698189134e-6	0	0	16.15	80.99797027334961	163.80196644223577	9357	4551.227413151344	14910
VZA02704D_M10	2	0.00498771914625958	6.719945049432358e-6	0	0	177.7	98.01264908020472	186.0834050081123	204628	69630.60461751082	259142
VZA02704D_M11	3	0.0049890881521342575	8.382661437431594e-6	0	0	18.75	98.13369347778983	166.73464154309286	8969	6575.718098249148	21928
VZA02704D_M12	2	0.004986921626955515	6.961571581016105e-6	0	0	187.3	90.33146994428085	174.39266012932228	126351	69587.5043766222	242711
VZA02704D_M12	3	0.004991299798792757	8.208249496981892e-6	0	0	14.3	86.88410370331422	173.36524793042898	11959	4300.169779696374	14910
VZA02704D_M13	1	0.0049906936226166996	0	0	0	0	0	181.03471444568868	893	420.08517666270785	1521
VZA02704D_M13	2	0.004988827206018681	7.154661305008838e-6	0	0	188.25	92.22056951040024	169.56292087301497	262401	71569.59751293897	242711
VZA02704D_M13	3	0.004980911133467472	8.714285714285715e-6	3.6217303822937626e-8	0	15.2	84.52246741793189	169.90319605405622	24937	4387.792680267254	14910
VZA02704D_M14	2	0.004985037574846195	6.81158143305255e-6	1.1160845404668757e-9	0	185.4	93.82118006618592	179.8185355682526	369290	71004.08175192699	255357
VZA02704D_M14	3	0.005002810945273632	1.0828002842928216e-5	0	0	3	104.76	179.9948144547075	6171	781.6891860259933	2814
VZA02704D_M15	2	0.004985104942463977	6.9052102708167724e-6	2.932755014625186e-9	0	177.05	101.18208803970128	191.64074997461728	354572	67611.40311607088	259142
VZA02704D_M16	2	0.004984596016557212	6.881346507046997e-6	4.1314708427808915e-9	0	190.8	92.27720577527106	178.14468572864163	318435	71671.23704969	255357
VZA02704D_M16	3	0.005001673773987207	1.0047974413646056e-5	0	0	2.8	103.23416666666667	182.09439200444197	5403	772.6761843196566	2814
VZA02704D_M17	1	0.0049743030900723205	0	0	0	0	0	178.29068755439513	1149	426.5506013980552	1521
VZA02704D_M17	2	0.004981722439444442	7.331373526539794e-6	3.0282929080264182e-9	0	183.15	97.28155850928155	177.40011681030776	337299	68407.7903566232	242711
VZA02704D_M17	3	0.004993654258886654	7.704560697518443e-6	3.185781354795439e-8	0	12.05	96.4520182732644	178.47109636631092	31951	4177.146973254792	14910
VZA02704D_M18	2	0.004987058118714836	7.032109808521969e-6	0	0	184.15	99.04478321996397	185.05721012546934	441303	70016.726131422	259142
VZA02704D_M19	1	0.005017534516765286	5.851413543721236e-6	0	0	0.5	65.3	176.6463560334528	837	430.52119334744646	1521
VZA02704D_M19	2	0.004986153985604278	7.309021840790075e-6	1.1124341294790926e-9	0	195.6	90.77344203654468	172.2550115887437	253263	70451.07070076687	242711
VZA02704D_M19	3	0.004978717303822938	9.435278336686788e-6	0	0	16.1	85.60484369388782	172.14147828295657	23622	4330.740083308618	14910
VZA02704D_M20	1	0.00496500328731098	0	0	0	0	0	190.24537354352296	1459	399.7469088655753	1521
VZA02704D_M20	2	0.004982413631850225	7.095455088562117e-6	1.9776606746294977e-9	0	166.3	103.6521782010302	189.20124893739427	465836	64140.96137396848	242711
VZA02704D_M20	3	0.004967777665995976	9.406103286384976e-6	0	0	13.8	103.47328688770025	191.14566066710327	44281	3900.167010844954	14910
VZA02704D_M21	1	0.004979562787639711	0	0	0	0	0	173.77972972972972	740	437.6229616554041	1521
VZA02704D_M21	2	0.0049842026113361155	6.9806065650094145e-6	0	0	178.35	94.95441298975572	175.92691291082008	235322	68980.63405541418	242711
VZA02704D_M21	3	0.004972543930248156	8.380281690140846e-6	0	0	14.6	83.66765783923678	176.29664877542737	22171	4228.668015973707	14910
VZA02704D_M22	1	0.004974901380670612	3.550295857988166e-7	0	0	0.1	5.4	186.1492385786802	985	408.54316988170615	1521
VZA02704D_M22	2	0.004984614625805604	6.8598346153682965e-6	2.3547580963371843e-9	0	160.9	100.61902412210631	190.2527021813727	295502	61942.089993367845	235693
VZA02704D_M22	3	0.0049815749270339296	8.328164903319956e-6	0	0	17.75	103.25314532324401	190.5278475862234	41781	5754.5393699145425	21928
VZA02704D_M23	1	0.0050190959894806045	0	0	0	0	0	184.12820512820514	897	413.02743350508285	1521
VZA02704D_M23	2	0.004984673830193111	7.381041650357833e-6	4.181928301560292e-9	0	183.05	97.96170721557395	181.01980259985052	271631	67039.90295926895	242711
VZA02704D_M23	3	0.004970708584842388	8.754527162977868e-6	0	0	13.8	96.28534874181545	180.78968468121192	25942	4123.575973455271	14910
VZA02704D_M24	2	0.004985821788826204	6.825331285550008e-6	0	0	187	94.5622818714386	179.01700702007432	219086	72379.15668284544	259142
VZA02704D_N02	3	0.004972945674044266	1.0450368879946345e-5	0	0	16.35	95.90499450619302	181.8832363431575	5327	4098.783455741197	14910
VZA02704D_N03	3	0.0049726784037558685	1.0348088531187123e-5	0	0	14	110.09048532607743	200.0828497098259	4997	3725.956527914192	14910
VZA02704D_N04	2	0.004982726553799035	8.482861032050488e-6	0	0	191.4	114.61158802194957	212.33665948024705	68648	60891.98177860002	258592
VZA02704D_N06	2	0.004983695547379393	7.645883375701966e-6	1.6480505621912479e-9	0	176.15	105.38076770935555	189.08792878297757	117163	64179.40097026696	242711
